month,category,total_price,origin
2018-10,1214,0,BRA
2020-06,1214,0,BRA
2021-11,1214,0,BRA
2000-03,1300,0,BRA
2000-05,1300,0,BRA
2001-09,1300,0,BRA
2002-04,1300,0,BRA
2002-07,1300,0,BRA
2002-12,1300,0,BRA
2003-01,1300,0,BRA
2003-08,1300,0,BRA
2004-12,1300,0,BRA
2007-01,1300,0,BRA
2007-09,1300,0,BRA
2008-02,1300,0,BRA
2008-06,1300,0,BRA
2008-09,1300,0,BRA
2008-12,1300,0,BRA
2009-03,1300,0,BRA
2009-07,1300,0,BRA
2010-02,1300,0,BRA
2014-07,1300,0,BRA
2015-05,1300,0,BRA
2017-06,1300,0,BRA
2017-09,1300,0,BRA
2017-11,1300,0,BRA
2018-02,1300,0,BRA
2018-07,1300,0,BRA
2018-12,1300,0,BRA
2019-02,1300,0,BRA
2019-09,1300,0,BRA
2019-11,1300,0,BRA
2021-01,1300,0,BRA
2021-02,1300,0,BRA
2021-07,1300,0,BRA
2022-01,1300,0,BRA
2022-04,1300,95253.06456188858,BRA
2000-08,1301,694859,BRA
2001-07,1301,997592,BRA
2002-10,1301,184410,BRA
2003-03,1301,0,BRA
2003-11,1301,0,BRA
2005-09,1301,0,BRA
2005-11,1301,284,BRA
2006-01,1301,0,BRA
2008-03,1301,82620,BRA
2009-02,1301,0,BRA
2009-12,1301,31530,BRA
2010-06,1301,0,BRA
2010-11,1301,0,BRA
2011-04,1301,201375,BRA
2011-06,1301,91333,BRA
2011-08,1301,0,BRA
2011-10,1301,10845,BRA
2011-11,1301,5322,BRA
2012-01,1301,0,BRA
2012-08,1301,3600,BRA
2012-09,1301,0,BRA
2013-06,1301,291,BRA
2013-08,1301,69631,BRA
2014-10,1301,0,BRA
2015-04,1301,0,BRA
2015-11,1301,0,BRA
2016-09,1301,0,BRA
2018-05,1301,0,BRA
2019-03,1301,56808,BRA
2020-05,1301,0,BRA
2020-09,1301,36843,BRA
2022-02,1301,0,BRA
2022-05,1301,101956.10685168207,BRA
2000-08,1302,1095754,BRA
2001-07,1302,2257425,BRA
2002-10,1302,70477,BRA
2003-03,1302,25175,BRA
2003-11,1302,308055,BRA
2005-09,1302,99416,BRA
2005-11,1302,60224,BRA
2006-01,1302,6797,BRA
2008-03,1302,163281,BRA
2009-02,1302,78978,BRA
2009-12,1302,140000,BRA
2010-06,1302,615001,BRA
2010-11,1302,116897,BRA
2011-04,1302,91668,BRA
2011-06,1302,36998,BRA
2011-08,1302,51028,BRA
2011-10,1302,474326,BRA
2011-11,1302,609932,BRA
2012-01,1302,275679,BRA
2012-08,1302,0,BRA
2012-09,1302,571754,BRA
2013-06,1302,239693,BRA
2013-08,1302,464964,BRA
2014-10,1302,298936,BRA
2015-04,1302,1170800,BRA
2015-11,1302,1386085,BRA
2016-09,1302,63538,BRA
2018-05,1302,511665,BRA
2019-03,1302,621857,BRA
2020-05,1302,9555,BRA
2020-09,1302,243812,BRA
2022-02,1302,854616,BRA
2022-05,1302,427882.6670052931,BRA
2000-08,1400,0,BRA
2001-07,1400,0,BRA
2002-10,1400,0,BRA
2003-03,1400,0,BRA
2003-11,1400,0,BRA
2005-09,1400,0,BRA
2005-11,1400,0,BRA
2006-01,1400,0,BRA
2008-03,1400,0,BRA
2009-02,1400,0,BRA
2009-12,1400,0,BRA
2010-06,1400,0,BRA
2010-11,1400,0,BRA
2011-04,1400,0,BRA
2011-06,1400,0,BRA
2011-08,1400,0,BRA
2011-10,1400,0,BRA
2011-11,1400,0,BRA
2012-01,1400,0,BRA
2012-08,1400,0,BRA
2012-09,1400,0,BRA
2013-06,1400,0,BRA
2013-08,1400,0,BRA
2014-10,1400,0,BRA
2015-04,1400,0,BRA
2015-11,1400,0,BRA
2016-09,1400,0,BRA
2018-05,1400,0,BRA
2019-03,1400,0,BRA
2020-05,1400,0,BRA
2020-09,1400,0,BRA
2022-02,1400,0,BRA
2022-05,1400,69269.33801937103,BRA
2001-03,1401,3400,BRA
2001-04,1401,1278,BRA
2001-11,1401,2368,BRA
2002-08,1401,0,BRA
2003-07,1401,0,BRA
2003-12,1401,0,BRA
2004-06,1401,0,BRA
2004-11,1401,0,BRA
2005-05,1401,0,BRA
2007-07,1401,0,BRA
2008-04,1401,0,BRA
2008-10,1401,2470,BRA
2008-11,1401,0,BRA
2011-01,1401,0,BRA
2011-07,1401,0,BRA
2011-12,1401,0,BRA
2012-02,1401,0,BRA
2012-03,1401,0,BRA
2012-06,1401,0,BRA
2013-01,1401,0,BRA
2013-05,1401,0,BRA
2014-11,1401,0,BRA
2015-01,1401,0,BRA
2015-02,1401,0,BRA
2016-05,1401,0,BRA
2017-08,1401,0,BRA
2017-10,1401,0,BRA
2019-01,1401,0,BRA
2019-05,1401,0,BRA
2019-06,1401,0,BRA
2020-07,1401,0,BRA
2021-05,1401,0,BRA
2015-02,1004,0,BRA
2016-05,1004,0,BRA
2017-08,1004,0,BRA
2017-10,1004,0,BRA
2019-01,1004,0,BRA
2019-05,1004,0,BRA
2019-06,1004,9,BRA
2020-07,1004,0,BRA
2021-05,1004,4,BRA
2021-09,1004,0,BRA
2021-10,1004,0,BRA
2022-03,1004,4366.64790725708,BRA
2000-03,1402,0,BRA
2000-05,1402,0,BRA
2001-09,1402,0,BRA
2002-04,1402,0,BRA
2002-07,1402,0,BRA
2002-12,1402,0,BRA
2003-01,1402,0,BRA
2003-08,1402,0,BRA
2004-12,1402,0,BRA
2007-01,1402,0,BRA
2007-09,1402,0,BRA
2008-02,1402,0,BRA
2008-06,1402,0,BRA
2008-09,1402,0,BRA
2008-12,1402,0,BRA
2009-03,1402,0,BRA
2009-07,1402,0,BRA
2010-02,1402,0,BRA
2014-07,1402,0,BRA
2015-05,1402,0,BRA
2017-06,1402,0,BRA
2017-09,1402,0,BRA
2017-11,1402,0,BRA
2018-02,1402,0,BRA
2018-07,1402,0,BRA
2018-12,1402,0,BRA
2019-02,1402,0,BRA
2019-09,1402,0,BRA
2019-11,1402,0,BRA
2021-01,1402,0,BRA
2021-02,1402,0,BRA
2021-07,1402,0,BRA
2022-01,1402,0,BRA
2022-04,1402,55301.28200569004,BRA
2000-08,1403,25575,BRA
2001-07,1403,27600,BRA
2002-10,1403,0,BRA
2003-03,1403,0,BRA
2003-11,1403,0,BRA
2005-09,1403,0,BRA
2005-11,1403,0,BRA
2006-01,1403,0,BRA
2008-03,1403,0,BRA
2009-02,1403,0,BRA
2009-12,1403,0,BRA
2010-06,1403,0,BRA
2010-11,1403,0,BRA
2011-04,1403,0,BRA
2011-06,1403,0,BRA
2011-08,1403,0,BRA
2011-10,1403,0,BRA
2011-11,1403,0,BRA
2012-01,1403,0,BRA
2012-08,1403,0,BRA
2012-09,1403,0,BRA
2013-06,1403,0,BRA
2013-08,1403,0,BRA
2014-10,1403,0,BRA
2015-04,1403,0,BRA
2015-11,1403,0,BRA
2016-09,1403,0,BRA
2018-05,1403,0,BRA
2019-03,1403,0,BRA
2020-05,1403,0,BRA
2020-09,1403,0,BRA
2022-02,1403,0,BRA
2022-05,1403,34853.26202245802,BRA
2000-02,1404,89480,BRA
2000-07,1404,385009,BRA
2000-12,1404,578268,BRA
2001-06,1404,753787,BRA
2001-08,1404,1160714,BRA
2005-03,1404,0,BRA
2006-03,1404,5333,BRA
2006-06,1404,0,BRA
2006-07,1404,0,BRA
2006-09,1404,0,BRA
2006-10,1404,15660,BRA
2006-11,1404,0,BRA
2008-01,1404,0,BRA
2010-04,1404,0,BRA
2011-02,1404,0,BRA
2011-09,1404,0,BRA
2012-05,1404,0,BRA
2012-10,1404,0,BRA
2012-12,1404,0,BRA
2013-04,1404,624,BRA
2013-07,1404,2714,BRA
2013-10,1404,0,BRA
2014-02,1404,0,BRA
2016-01,1404,0,BRA
2017-01,1404,0,BRA
2017-07,1404,11644,BRA
2018-03,1404,87200,BRA
2018-06,1404,240207,BRA
2018-08,1404,0,BRA
2018-09,1404,0,BRA
2019-10,1404,0,BRA
2019-12,1404,47,BRA
2020-01,1404,0,BRA
2020-02,1404,89464,BRA
2020-04,1404,0,BRA
2001-03,0600,0,BRA
2001-04,0600,0,BRA
2001-11,0600,0,BRA
2002-08,0600,0,BRA
2003-07,0600,0,BRA
2003-12,0600,0,BRA
2004-06,0600,0,BRA
2004-11,0600,0,BRA
2005-05,0600,0,BRA
2007-07,0600,0,BRA
2008-04,0600,0,BRA
2008-10,0600,0,BRA
2008-11,0600,0,BRA
2011-01,0600,0,BRA
2011-07,0600,0,BRA
2011-12,0600,0,BRA
2012-02,0600,0,BRA
2012-03,0600,0,BRA
2012-06,0600,0,BRA
2013-01,0600,0,BRA
2013-05,0600,0,BRA
2014-11,0600,0,BRA
2015-01,0600,0,BRA
2015-02,0600,0,BRA
2016-05,0600,0,BRA
2017-08,0600,0,BRA
2017-10,0600,0,BRA
2019-01,0600,0,BRA
2019-05,0600,0,BRA
2019-06,0600,0,BRA
2020-07,0600,0,BRA
2021-05,0600,0,BRA
2021-09,0600,0,BRA
2021-10,0600,0,BRA
2022-03,0600,87.54999852180481,BRA
2000-04,0601,15288,BRA
2001-02,0601,63082,BRA
2001-10,0601,325129,BRA
2001-12,0601,320648,BRA
2002-03,0601,33435,BRA
2002-11,0601,0,BRA
2004-02,0601,0,BRA
2004-03,0601,0,BRA
2004-07,0601,24368,BRA
2004-09,0601,0,BRA
2004-10,0601,0,BRA
2005-10,0601,0,BRA
2006-12,0601,0,BRA
2007-02,0601,0,BRA
2007-05,0601,0,BRA
2007-12,0601,0,BRA
2009-08,0601,2835930,BRA
2009-09,0601,0,BRA
2009-10,0601,58125,BRA
2010-07,0601,0,BRA
2010-08,0601,0,BRA
2012-04,0601,0,BRA
2013-02,0601,0,BRA
2014-06,0601,12191,BRA
2016-06,0601,0,BRA
2016-07,0601,36000,BRA
2018-04,0601,0,BRA
2018-11,0601,0,BRA
2019-08,0601,0,BRA
2020-08,0601,0,BRA
2020-11,0601,0,BRA
2021-03,0601,0,BRA
2021-04,0601,241,BRA
2021-06,0601,0,BRA
2021-08,0601,0,BRA
2000-08,0602,456234,BRA
2001-07,0602,527573,BRA
2002-10,0602,11125,BRA
2003-03,0602,6809,BRA
2003-11,0602,16441,BRA
2005-09,0602,25486,BRA
2005-11,0602,1800,BRA
2006-01,0602,428001,BRA
2008-03,0602,7735,BRA
2009-02,0602,11032,BRA
2009-12,0602,27806,BRA
2010-06,0602,0,BRA
2010-11,0602,13440,BRA
2011-04,0602,0,BRA
2011-06,0602,0,BRA
2011-08,0602,8107,BRA
2011-10,0602,0,BRA
2011-11,0602,910,BRA
2012-01,0602,0,BRA
2012-08,0602,10565,BRA
2012-09,0602,45973,BRA
2013-06,0602,0,BRA
2013-08,0602,0,BRA
2014-10,0602,128916,BRA
2015-04,0602,0,BRA
2015-11,0602,39186,BRA
2016-09,0602,210256,BRA
2018-05,0602,0,BRA
2019-03,0602,0,BRA
2020-05,0602,12507,BRA
2020-09,0602,0,BRA
2022-02,0602,36069,BRA
2022-05,0602,71737.68786613643,BRA
2000-02,0603,135643,BRA
2000-07,0603,25612,BRA
2000-12,0603,28385,BRA
2001-06,0603,11970,BRA
2001-08,0603,27858,BRA
2005-03,0603,12775,BRA
2006-03,0603,23474,BRA
2006-06,0603,36123,BRA
2006-07,0603,35877,BRA
2006-09,0603,0,BRA
2006-10,0603,16955,BRA
2006-11,0603,10831,BRA
2008-01,0603,1473,BRA
2010-04,0603,0,BRA
2011-02,0603,0,BRA
2011-09,0603,0,BRA
2012-05,0603,0,BRA
2012-10,0603,0,BRA
2012-12,0603,0,BRA
2013-04,0603,0,BRA
2013-07,0603,0,BRA
2013-10,0603,852,BRA
2014-02,0603,0,BRA
2016-01,0603,0,BRA
2017-01,0603,0,BRA
2017-07,0603,0,BRA
2018-03,0603,0,BRA
2018-06,0603,2730,BRA
2018-08,0603,0,BRA
2018-09,0603,2162,BRA
2019-10,0603,0,BRA
2019-12,0603,690,BRA
2020-01,0603,0,BRA
2020-02,0603,26958,BRA
2020-04,0603,0,BRA
2000-01,0604,30102,BRA
2000-09,0604,105797,BRA
2000-10,0604,220839,BRA
2002-01,0604,0,BRA
2002-02,0604,0,BRA
2003-09,0604,0,BRA
2003-10,0604,0,BRA
2005-02,0604,219,BRA
2005-08,0604,6672,BRA
2005-12,0604,0,BRA
2006-02,0604,39550,BRA
2007-04,0604,19904,BRA
2007-11,0604,0,BRA
2009-01,0604,0,BRA
2009-06,0604,1723,BRA
2009-11,0604,0,BRA
2010-12,0604,0,BRA
2011-05,0604,0,BRA
2013-09,0604,0,BRA
2014-08,0604,0,BRA
2015-09,0604,31066,BRA
2016-11,0604,0,BRA
2017-02,0604,0,BRA
2017-12,0604,0,BRA
2019-07,0604,0,BRA
2020-10,0604,0,BRA
2021-12,0604,0,BRA
2000-03,0700,0,BRA
2000-05,0700,0,BRA
2001-09,0700,0,BRA
2002-04,0700,0,BRA
2002-07,0700,0,BRA
2002-12,0700,0,BRA
2003-01,0700,0,BRA
2003-08,0700,0,BRA
2004-12,0700,0,BRA
2007-01,0700,0,BRA
2007-09,0700,0,BRA
2008-02,0700,0,BRA
2008-06,0700,0,BRA
2008-09,0700,0,BRA
2008-12,0700,0,BRA
2009-03,0700,0,BRA
2009-07,0700,0,BRA
2010-02,0700,0,BRA
2014-07,0700,0,BRA
2015-05,0700,0,BRA
2017-06,0700,0,BRA
2017-09,0700,0,BRA
2017-11,0700,0,BRA
2018-02,0700,0,BRA
2018-07,0700,0,BRA
2018-12,0700,0,BRA
2019-02,0700,0,BRA
2019-09,0700,0,BRA
2019-11,0700,0,BRA
2021-01,0700,0,BRA
2021-02,0700,0,BRA
2021-07,0700,0,BRA
2022-01,0700,0,BRA
2022-04,0700,27946.25112234056,BRA
2000-02,0701,2260,BRA
2000-07,0701,0,BRA
2000-12,0701,3920,BRA
2001-06,0701,0,BRA
2001-08,0701,0,BRA
2005-03,0701,0,BRA
2006-03,0701,0,BRA
2006-06,0701,0,BRA
2006-07,0701,0,BRA
2006-09,0701,0,BRA
2006-10,0701,0,BRA
2006-11,0701,0,BRA
2008-01,0701,0,BRA
2010-04,0701,0,BRA
2011-02,0701,0,BRA
2011-09,0701,0,BRA
2012-05,0701,0,BRA
2012-10,0701,0,BRA
2012-12,0701,0,BRA
2013-04,0701,0,BRA
2013-07,0701,0,BRA
2013-10,0701,0,BRA
2014-02,0701,0,BRA
2016-01,0701,0,BRA
2017-01,0701,0,BRA
2017-07,0701,25000,BRA
2018-03,0701,0,BRA
2018-06,0701,0,BRA
2018-08,0701,0,BRA
2018-09,0701,0,BRA
2019-10,0701,0,BRA
2019-12,0701,16808,BRA
2020-01,0701,456,BRA
2020-02,0701,3178,BRA
2020-04,0701,14552,BRA
2000-01,0702,36839,BRA
2000-09,0702,342010,BRA
2000-10,0702,734171,BRA
2002-01,0702,0,BRA
2002-02,0702,0,BRA
2003-09,0702,0,BRA
2003-10,0702,0,BRA
2005-02,0702,0,BRA
2005-08,0702,0,BRA
2005-12,0702,0,BRA
2006-02,0702,2495,BRA
2007-04,0702,0,BRA
2007-11,0702,18000,BRA
2009-01,0702,0,BRA
2009-06,0702,0,BRA
2009-11,0702,0,BRA
2010-12,0702,0,BRA
2011-05,0702,0,BRA
2013-09,0702,0,BRA
2014-08,0702,0,BRA
2015-09,0702,0,BRA
2016-11,0702,0,BRA
2017-02,0702,0,BRA
2017-12,0702,0,BRA
2019-07,0702,3871,BRA
2020-10,0702,2950,BRA
2021-12,0702,1533,BRA
2000-08,0703,349080,BRA
2001-07,0703,134846,BRA
2002-10,0703,526,BRA
2003-03,0703,0,BRA
2003-11,0703,1599,BRA
2005-09,0703,0,BRA
2005-11,0703,0,BRA
2006-01,0703,0,BRA
2008-03,0703,0,BRA
2009-02,0703,208,BRA
2009-12,0703,0,BRA
2010-06,0703,0,BRA
2010-11,0703,0,BRA
2011-04,0703,0,BRA
2011-06,0703,0,BRA
2011-08,0703,0,BRA
2011-10,0703,101,BRA
2011-11,0703,156,BRA
2012-01,0703,0,BRA
2012-08,0703,0,BRA
2012-09,0703,0,BRA
2013-06,0703,0,BRA
2013-08,0703,268421,BRA
2014-10,0703,0,BRA
2015-04,0703,0,BRA
2015-11,0703,0,BRA
2016-09,0703,5600,BRA
2018-05,0703,0,BRA
2019-03,0703,2653,BRA
2020-05,0703,8972,BRA
2020-09,0703,171756,BRA
2022-02,0703,23454,BRA
2022-05,0703,65430.68806331605,BRA
2001-03,0704,30,BRA
2001-04,0704,4341,BRA
2001-11,0704,1964,BRA
2002-08,0704,0,BRA
2003-07,0704,0,BRA
2003-12,0704,0,BRA
2004-06,0704,0,BRA
2004-11,0704,0,BRA
2005-05,0704,0,BRA
2007-07,0704,0,BRA
2008-04,0704,0,BRA
2008-10,0704,0,BRA
2008-11,0704,0,BRA
2011-01,0704,0,BRA
2011-07,0704,0,BRA
2011-12,0704,0,BRA
2012-02,0704,0,BRA
2012-03,0704,0,BRA
2012-06,0704,0,BRA
2013-01,0704,0,BRA
2013-05,0704,0,BRA
2014-11,0704,0,BRA
2015-01,0704,0,BRA
2015-02,0704,0,BRA
2016-05,0704,0,BRA
2017-08,0704,0,BRA
2017-10,0704,0,BRA
2019-01,0704,2110,BRA
2019-05,0704,3243,BRA
2019-06,0704,2968,BRA
2020-07,0704,2509,BRA
2021-05,0704,5474,BRA
2021-09,0704,2279,BRA
2021-10,0704,560,BRA
2022-03,0704,7861.214000314474,BRA
2000-02,0705,0,BRA
2000-07,0705,12361,BRA
2000-12,0705,0,BRA
2001-06,0705,2484,BRA
2001-08,0705,0,BRA
2005-03,0705,0,BRA
2006-03,0705,0,BRA
2006-06,0705,0,BRA
2006-07,0705,0,BRA
2006-09,0705,0,BRA
2006-10,0705,0,BRA
2006-11,0705,0,BRA
2008-01,0705,0,BRA
2010-04,0705,0,BRA
2011-02,0705,0,BRA
2011-09,0705,0,BRA
2012-05,0705,0,BRA
2012-10,0705,0,BRA
2012-12,0705,0,BRA
2013-04,0705,0,BRA
2013-07,0705,0,BRA
2013-10,0705,0,BRA
2014-02,0705,0,BRA
2016-01,0705,0,BRA
2017-01,0705,0,BRA
2017-07,0705,0,BRA
2018-03,0705,0,BRA
2018-06,0705,0,BRA
2018-08,0705,21,BRA
2018-09,0705,141,BRA
2019-10,0705,0,BRA
2019-12,0705,3793,BRA
2020-01,0705,1155,BRA
2020-02,0705,1826,BRA
2020-04,0705,446,BRA
2000-03,0706,57738,BRA
2000-05,0706,17650,BRA
2001-09,0706,19599,BRA
2002-04,0706,0,BRA
2002-07,0706,20876,BRA
2002-12,0706,0,BRA
2003-01,0706,0,BRA
2003-08,0706,0,BRA
2004-12,0706,483,BRA
2007-01,0706,0,BRA
2007-09,0706,0,BRA
2008-02,0706,3427,BRA
2008-06,0706,0,BRA
2008-09,0706,0,BRA
2008-12,0706,0,BRA
2009-03,0706,0,BRA
2009-07,0706,0,BRA
2010-02,0706,0,BRA
2014-07,0706,0,BRA
2015-05,0706,0,BRA
2017-06,0706,59325,BRA
2017-09,0706,0,BRA
2017-11,0706,0,BRA
2018-02,0706,0,BRA
2018-07,0706,0,BRA
2018-12,0706,0,BRA
2019-02,0706,0,BRA
2019-09,0706,1083,BRA
2019-11,0706,1364,BRA
2021-01,0706,6793,BRA
2021-02,0706,542,BRA
2021-07,0706,440,BRA
2022-01,0706,4074,BRA
2022-04,0706,12571.131985329092,BRA
2001-03,0707,2635,BRA
2001-04,0707,160,BRA
2001-11,0707,2879,BRA
2002-08,0707,0,BRA
2003-07,0707,0,BRA
2003-12,0707,0,BRA
2004-06,0707,0,BRA
2004-11,0707,0,BRA
2005-05,0707,0,BRA
2007-07,0707,0,BRA
2008-04,0707,0,BRA
2008-10,0707,0,BRA
2008-11,0707,0,BRA
2011-01,0707,0,BRA
2011-07,0707,0,BRA
2011-12,0707,0,BRA
2012-02,0707,0,BRA
2012-03,0707,0,BRA
2012-06,0707,0,BRA
2013-01,0707,104,BRA
2013-05,0707,0,BRA
2014-11,0707,0,BRA
2015-01,0707,310,BRA
2015-02,0707,0,BRA
2016-05,0707,0,BRA
2017-08,0707,0,BRA
2017-10,0707,0,BRA
2019-01,0707,591,BRA
2019-05,0707,1127,BRA
2019-06,0707,412,BRA
2020-07,0707,581,BRA
2021-05,0707,442,BRA
2021-09,0707,226,BRA
2021-10,0707,141,BRA
2022-03,0707,4880.630000164732,BRA
2000-08,0708,5404,BRA
2001-07,0708,794,BRA
2002-10,0708,0,BRA
2003-03,0708,0,BRA
2003-11,0708,0,BRA
2005-09,0708,0,BRA
2005-11,0708,2995,BRA
2006-01,0708,0,BRA
2008-03,0708,0,BRA
2009-02,0708,63,BRA
2009-12,0708,0,BRA
2010-06,0708,0,BRA
2010-11,0708,0,BRA
2011-04,0708,0,BRA
2011-06,0708,0,BRA
2011-08,0708,0,BRA
2011-10,0708,0,BRA
2011-11,0708,0,BRA
2012-01,0708,0,BRA
2012-08,0708,0,BRA
2012-09,0708,0,BRA
2013-06,0708,0,BRA
2013-08,0708,0,BRA
2014-10,0708,0,BRA
2015-04,0708,0,BRA
2015-11,0708,0,BRA
2016-09,0708,0,BRA
2018-05,0708,0,BRA
2019-03,0708,818,BRA
2020-05,0708,2304,BRA
2020-09,0708,726,BRA
2022-02,0708,3113,BRA
2022-05,0708,34538.36183862388,BRA
2001-03,0709,85501,BRA
2001-04,0709,151808,BRA
2001-11,0709,558324,BRA
2002-08,0709,0,BRA
2003-07,0709,0,BRA
2003-12,0709,1559,BRA
2004-06,0709,19919,BRA
2004-11,0709,3374,BRA
2005-05,0709,8362,BRA
2007-07,0709,401,BRA
2008-04,0709,0,BRA
2008-10,0709,220672,BRA
2008-11,0709,0,BRA
2011-01,0709,0,BRA
2011-07,0709,0,BRA
2011-12,0709,0,BRA
2012-02,0709,0,BRA
2012-03,0709,0,BRA
2012-06,0709,510,BRA
2013-01,0709,0,BRA
2013-05,0709,0,BRA
2014-11,0709,0,BRA
2015-01,0709,0,BRA
2015-02,0709,0,BRA
2016-05,0709,165,BRA
2017-08,0709,0,BRA
2017-10,0709,0,BRA
2019-01,0709,8990,BRA
2019-05,0709,9910,BRA
2019-06,0709,3148,BRA
2020-07,0709,3096,BRA
2021-05,0709,3075,BRA
2021-09,0709,2000,BRA
2021-10,0709,12411,BRA
2022-03,0709,48802.663044929504,BRA
2000-08,0710,45685,BRA
2001-07,0710,9271,BRA
2002-10,0710,0,BRA
2003-03,0710,0,BRA
2003-11,0710,0,BRA
2005-09,0710,0,BRA
2005-11,0710,0,BRA
2006-01,0710,0,BRA
2008-03,0710,0,BRA
2009-02,0710,0,BRA
2009-12,0710,0,BRA
2010-06,0710,0,BRA
2010-11,0710,0,BRA
2011-04,0710,0,BRA
2011-06,0710,0,BRA
2011-08,0710,0,BRA
2011-10,0710,2567,BRA
2011-11,0710,0,BRA
2012-01,0710,0,BRA
2012-08,0710,0,BRA
2012-09,0710,65,BRA
2013-06,0710,0,BRA
2013-08,0710,0,BRA
2014-10,0710,0,BRA
2015-04,0710,0,BRA
2015-11,0710,0,BRA
2016-09,0710,0,BRA
2018-05,0710,0,BRA
2019-03,0710,2477,BRA
2020-05,0710,2659,BRA
2020-09,0710,585,BRA
2022-02,0710,1176,BRA
2022-05,0710,27012.721005029976,BRA
2000-06,0711,704,BRA
2000-11,0711,475,BRA
2001-01,0711,598,BRA
2001-05,0711,32848,BRA
2002-09,0711,16750,BRA
2003-02,0711,0,BRA
2003-04,0711,0,BRA
2004-01,0711,0,BRA
2004-04,0711,0,BRA
2004-08,0711,0,BRA
2005-01,0711,0,BRA
2005-06,0711,0,BRA
2005-07,0711,0,BRA
2006-04,0711,0,BRA
2006-08,0711,0,BRA
2007-03,0711,0,BRA
2007-06,0711,0,BRA
2007-10,0711,0,BRA
2008-08,0711,0,BRA
2009-04,0711,0,BRA
2010-03,0711,0,BRA
2010-09,0711,0,BRA
2011-03,0711,0,BRA
2012-11,0711,0,BRA
2013-03,0711,0,BRA
2013-12,0711,0,BRA
2014-04,0711,0,BRA
2014-12,0711,0,BRA
2015-06,0711,0,BRA
2015-07,0711,0,BRA
2015-10,0711,0,BRA
2016-02,0711,0,BRA
2016-03,0711,689,BRA
2016-04,0711,0,BRA
2016-12,0711,0,BRA
2017-05,0711,0,BRA
2018-01,0711,0,BRA
2019-04,0711,0,BRA
2020-03,0711,184,BRA
2020-12,0711,34,BRA
2002-05,0712,0,BRA
2002-06,0712,38962,BRA
2003-05,0712,0,BRA
2003-06,0712,345,BRA
2004-05,0712,0,BRA
2005-04,0712,12814,BRA
2006-05,0712,0,BRA
2007-08,0712,0,BRA
2008-05,0712,0,BRA
2008-07,0712,0,BRA
2009-05,0712,0,BRA
2010-01,0712,0,BRA
2010-05,0712,0,BRA
2010-10,0712,3503,BRA
2012-07,0712,1146,BRA
2013-11,0712,0,BRA
2014-01,0712,0,BRA
2014-03,0712,0,BRA
2014-05,0712,0,BRA
2014-09,0712,0,BRA
2015-03,0712,0,BRA
2015-08,0712,0,BRA
2015-12,0712,0,BRA
2016-08,0712,0,BRA
2016-10,0712,0,BRA
2017-03,0712,0,BRA
2017-04,0712,0,BRA
2018-10,0712,0,BRA
2020-06,0712,805,BRA
2021-11,0712,202,BRA
2000-03,0713,246707,BRA
2000-05,0713,895079,BRA
2001-09,0713,34195,BRA
2002-04,0713,3250,BRA
2002-07,0713,108322,BRA
2002-12,0713,0,BRA
2003-01,0713,0,BRA
2003-08,0713,0,BRA
2004-12,0713,0,BRA
2007-01,0713,34496,BRA
2007-09,0713,86398,BRA
2008-02,0713,0,BRA
2008-06,0713,71284,BRA
2008-09,0713,0,BRA
2008-12,0713,6204,BRA
2009-03,0713,0,BRA
2009-07,0713,394,BRA
2010-02,0713,37842,BRA
2014-07,0713,457380,BRA
2015-05,0713,72909,BRA
2017-06,0713,158250,BRA
2017-09,0713,387909,BRA
2017-11,0713,405353,BRA
2018-02,0713,244259,BRA
2018-07,0713,736758,BRA
2018-12,0713,0,BRA
2019-02,0713,0,BRA
2019-09,0713,1291429,BRA
2019-11,0713,934249,BRA
2021-01,0713,1878,BRA
2021-02,0713,41,BRA
2021-07,0713,2744677,BRA
2022-01,0713,1505837,BRA
2022-04,0713,252518.06699529104,BRA
2000-01,0714,105687,BRA
2000-09,0714,235052,BRA
2000-10,0714,190735,BRA
2002-01,0714,44274,BRA
2002-02,0714,0,BRA
2003-09,0714,0,BRA
2003-10,0714,34688,BRA
2005-02,0714,0,BRA
2005-08,0714,50496,BRA
2005-12,0714,0,BRA
2006-02,0714,85290,BRA
2007-04,0714,142523,BRA
2007-11,0714,87427,BRA
2009-01,0714,0,BRA
2009-06,0714,12104,BRA
2009-11,0714,198698,BRA
2010-12,0714,26387,BRA
2011-05,0714,0,BRA
2013-09,0714,0,BRA
2014-08,0714,0,BRA
2015-09,0714,0,BRA
2016-11,0714,0,BRA
2017-02,0714,0,BRA
2017-12,0714,147565,BRA
2019-07,0714,14444,BRA
2020-10,0714,32,BRA
2021-12,0714,95113,BRA
2000-06,0800,0,BRA
2000-11,0800,0,BRA
2001-01,0800,0,BRA
2001-05,0800,0,BRA
2002-09,0800,0,BRA
2003-02,0800,0,BRA
2003-04,0800,0,BRA
2004-01,0800,0,BRA
2004-04,0800,0,BRA
2004-08,0800,0,BRA
2005-01,0800,0,BRA
2005-06,0800,0,BRA
2005-07,0800,0,BRA
2006-04,0800,0,BRA
2006-08,0800,0,BRA
2007-03,0800,0,BRA
2007-06,0800,0,BRA
2007-10,0800,0,BRA
2008-08,0800,0,BRA
2009-04,0800,0,BRA
2010-03,0800,0,BRA
2010-09,0800,0,BRA
2011-03,0800,0,BRA
2012-11,0800,0,BRA
2013-03,0800,0,BRA
2013-12,0800,0,BRA
2014-04,0800,0,BRA
